SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,OCCUPATION_TYPE,CNT_FAM_MEMBERS,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,REGION_POPULATION_RELATIVE,DAYS_REGISTRATION,DAYS_ID_PUBLISH
106203,0,Cash loans,F,N,Y,1,84531,145236,7261.8,102782.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-15188,-7295,Private service staff,3,Trade: type 7,0.286844,0.149657,0.15673,0.025379,-23765,-2899
106204,1,Revolving loans,F,N,Y,1,32797,241193,12694.37,,Working,Lower secondary,Separated,Municipal apartment,-16077,-13418,Managers,2,Other,0.398899,0.43392,0.32047,0.049451,-12446,-1392
106205,0,Cash loans,M,N,N,0,268624,182341,3721.24,166444.0,Pensioner,Lower secondary,Single / not married,Co-op apartment,-20180,-11667,Cleaning staff,2,Trade: type 7,0.453528,0.072027,0.415753,0.067254,-2495,-2681
106206,0,Revolving loans,F,N,N,3,308264,329764,9421.83,249747.0,Working,Incomplete higher,Single / not married,Co-op apartment,-9944,-5926,Private service staff,4,Self-employed,,0.734838,0.08862,0.043324,-20335,-5387
106207,0,Revolving loans,F,Y,Y,1,91610,1114793,25925.42,825210.0,State servant,Lower secondary,Married,Rented apartment,-14527,365243,Managers,3,School,0.098477,0.533876,0.498745,0.037841,-15254,-722
106208,0,Revolving loans,M,N,N,0,23000,212861,10643.05,204287.0,Working,Academic degree,Separated,Office apartment,-23292,-445,nan,2,School,0.140613,0.282701,0.188535,0.074037,-16215,-4519
106209,0,Cash loans,F,Y,N,3,39186,673545,19244.14,648721.0,State servant,Higher education,Married,Municipal apartment,-7474,-4774,Managers,3,School,0.157874,0.586314,0.1865,0.006249,-18495,-5946
106210,0,Cash loans,F,N,Y,0,60733,380858,6566.52,270859.0,Commercial associate,Incomplete higher,Married,Co-op apartment,-11142,-10121,Accountants,2,Trade: type 7,,0.762948,,0.054131,-8618,-2302
106211,0,Cash loans,F,Y,N,0,33751,211464,4699.2,148163.0,Working,Incomplete higher,Married,Rented apartment,-18264,365243,Medicine staff,4,Government,0.322416,,0.660375,0.03428,-4497,-4300
106212,0,Revolving loans,M,N,N,1,296289,114656,5211.64,87784.0,State servant,Academic degree,Married,Municipal apartment,-18413,-2018,Sales staff,4,Business Entity Type 2,0.394053,0.408059,0.366729,0.009815,-2691,-1063
106213,0,Cash loans,M,N,Y,1,335474,473257,39438.08,365477.0,State servant,Secondary / secondary special,Single / not married,Municipal apartment,-11540,-4613,Accountants,4,Other,0.306132,0.702598,0.248514,0.072264,-18272,-3968
106214,0,Cash loans,M,Y,N,1,57070,61518,1230.36,51011.0,Commercial associate,Higher education,Single / not married,Rented apartment,-12744,-12138,Laborers,3,Other,0.200398,0.632794,,0.034894,-220,-803
106215,1,Cash loans,F,N,Y,3,78824,780296,15299.92,774711.0,Working,Lower secondary,Separated,Co-op apartment,-24281,-8059,Core staff,3,Business Entity Type 2,0.224124,0.32919,,0.063995,-9204,-5644
106216,1,Cash loans,F,N,N,0,39617,559835,10367.31,418191.0,Commercial associate,Incomplete higher,Widow,Rented apartment,-8634,-130,Managers,2,School,0.129911,0.406015,0.141467,0.022667,-13051,-6273
106217,0,Cash loans,F,N,Y,0,76474,329091,9972.45,249593.0,Pensioner,Incomplete higher,Single / not married,Municipal apartment,-14983,-7388,Medicine staff,2,Government,,0.466717,0.220098,0.017191,-1466,-3408
106218,0,Cash loans,F,Y,Y,0,302235,127896,2167.73,106719.0,Commercial associate,Higher education,Civil marriage,Rented apartment,-12073,-9114,Accountants,2,Self-employed,0.418155,0.381681,0.131187,0.06483,-16955,-6023
106219,0,Cash loans,M,Y,N,1,62280,232870,11089.05,219153.0,Commercial associate,Secondary / secondary special,Widow,Co-op apartment,-22742,-3846,Cleaning staff,2,Medicine,0.382995,0.400977,0.53463,0.024254,-24385,-2092
106220,0,Cash loans,M,Y,N,1,132120,867516,37718.09,784675.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,-9913,-12399,nan,3,Other,,0.541991,0.483008,0.021547,-8874,-519
106221,0,Cash loans,M,N,N,0,194071,1262069,24746.45,1073834.0,Commercial associate,Academic degree,Separated,Office apartment,-17950,-11179,Sales staff,3,School,,0.579112,0.622447,0.040679,-15262,-2055
106222,0,Cash loans,M,Y,Y,0,177913,215031,3707.43,201642.0,Pensioner,Lower secondary,Civil marriage,Rented apartment,-15808,-14816,Cleaning staff,2,Self-employed,,,0.355841,0.023053,-21477,-35
106223,0,Cash loans,F,Y,N,1,105413,148491,3159.38,116114.0,State servant,Incomplete higher,Single / not married,Rented apartment,-19651,365243,Sales staff,3,XNA,0.178273,0.420032,0.272854,0.057919,-21513,-675
106224,0,Revolving loans,F,N,Y,0,228948,734314,52451.0,673818.0,Pensioner,Lower secondary,Single / not married,Rented apartment,-13806,-13029,Cooking staff,3,Business Entity Type 2,,0.22139,,0.001399,-15633,-2697
106225,0,Revolving loans,F,Y,Y,3,38544,524421,18729.32,368206.0,Working,Academic degree,Separated,House / apartment,-15962,-8993,Cooking staff,1,Trade: type 7,,0.842702,0.356613,0.07351,-8510,-701
106226,0,Cash loans,M,N,Y,0,171401,199916,3919.92,172884.0,State servant,Incomplete higher,Married,With parents,-11146,-3837,nan,4,Medicine,0.158603,0.42394,0.575784,0.053853,-14254,-1424
106227,0,Revolving loans,M,N,N,1,47860,428362,8742.08,427434.0,Commercial associate,Higher education,Separated,Municipal apartment,-13428,-13999,Managers,3,Business Entity Type 2,,0.664964,,0.040695,-11000,-2183
106228,0,Revolving loans,F,Y,N,3,65998,131389,5474.54,96324.0,Working,Higher education,Widow,Co-op apartment,-12391,-10848,Managers,3,Medicine,0.476324,0.432639,0.158899,0.058082,-11000,-862
106229,0,Revolving loans,M,Y,N,0,56197,247455,7070.14,239349.0,Commercial associate,Incomplete higher,Married,House / apartment,-20617,-13094,Cleaning staff,3,XNA,,0.69772,,0.042572,-4777,-324
106230,0,Cash loans,M,Y,N,1,44353,401535,18251.59,295374.0,Commercial associate,Secondary / secondary special,Married,Co-op apartment,-10576,-9210,nan,3,Trade: type 7,0.462164,,0.168214,0.07919,-14866,-697
106231,0,Revolving loans,M,Y,N,1,186537,69569,1312.62,68933.0,State servant,Higher education,Single / not married,Office apartment,-17147,-6558,Laborers,3,School,0.161179,0.355208,,0.01142,-17666,-5942
106232,0,Cash loans,M,Y,N,1,119812,270047,7501.31,259040.0,Working,Lower secondary,Single / not married,Office apartment,-24181,-14205,Sales staff,2,Medicine,0.077276,0.365559,,0.049364,-5841,-4971
106233,0,Revolving loans,M,N,N,2,53236,1332502,24227.31,1105296.0,State servant,Higher education,Separated,Rented apartment,-22685,365243,Cleaning staff,3,Other,0.360631,0.813136,,0.032879,-16869,-4245
106234,0,Revolving loans,M,Y,Y,2,51633,118959,2287.67,89865.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-7491,-2393,Laborers,3,Business Entity Type 3,,0.188911,,0.029605,-9523,-4653
106235,0,Revolving loans,F,N,N,1,152006,971255,22073.98,856434.0,Commercial associate,Academic degree,Separated,Rented apartment,-11101,-6815,nan,3,Government,0.392434,0.478937,0.213181,0.019776,-3352,-3535
106236,0,Cash loans,F,Y,Y,0,57036,295858,19723.87,243567.0,Working,Higher education,Civil marriage,With parents,-13444,365243,Sales staff,3,Construction,0.435096,0.699021,,0.026204,-9801,-471
106237,0,Cash loans,F,N,N,0,116488,161129,2778.09,146810.0,Commercial associate,Higher education,Widow,Municipal apartment,-12162,-10342,Core staff,1,XNA,0.420328,0.458602,0.201461,0.055449,-10933,-6807
106238,0,Cash loans,F,N,Y,0,135918,99043,2153.11,71977.0,Working,Higher education,Separated,Co-op apartment,-8125,-7921,Drivers,2,Business Entity Type 3,,0.677355,,0.043052,-12852,-1712
106239,0,Cash loans,F,N,N,3,220977,777162,31086.48,731387.0,State servant,Academic degree,Widow,Rented apartment,-10814,365243,Private service staff,2,Government,0.298665,0.508417,,0.020969,-15127,-3221
106240,0,Revolving loans,M,N,Y,1,57093,170951,3716.33,160981.0,State servant,Incomplete higher,Civil marriage,Municipal apartment,-23362,-12271,Core staff,2,Business Entity Type 2,0.474255,0.717334,0.410967,0.027573,-7574,-5802
106241,1,Cash loans,M,N,Y,3,128067,67453,2175.9,55648.0,Pensioner,Higher education,Separated,With parents,-25017,365243,Medicine staff,2,XNA,0.064865,0.36522,0.460622,0.074518,-22759,-6005
106242,0,Revolving loans,M,Y,N,0,36898,470272,9797.33,469945.0,Commercial associate,Lower secondary,Separated,House / apartment,-8533,-6249,Medicine staff,3,School,0.623117,0.597198,0.421371,0.079014,-23491,-6313
106243,0,Revolving loans,F,Y,Y,0,45562,216492,5034.7,210680.0,Pensioner,Lower secondary,Single / not married,Rented apartment,-23867,-13839,Core staff,4,Business Entity Type 3,,0.554731,0.229822,0.042186,-24666,-1739
106244,0,Cash loans,M,N,N,2,81072,796384,41914.95,788598.0,Working,Academic degree,Single / not married,With parents,-20589,-4828,Core staff,3,Business Entity Type 2,0.197697,,,0.018188,-18232,-2536
106245,0,Revolving loans,M,Y,N,0,58619,351949,7182.63,278070.0,Working,Higher education,Separated,With parents,-22299,-173,Accountants,4,School,0.212298,0.715343,0.263013,0.023761,-17974,-460
106246,0,Revolving loans,F,Y,N,0,66486,1242019,33568.08,914739.0,Commercial associate,Lower secondary,Widow,Office apartment,-21270,-191,Cooking staff,3,Construction,0.406465,0.438228,,0.065483,-7595,-5722
106247,0,Revolving loans,F,Y,N,3,177519,1148292,20145.47,1030145.0,Pensioner,Higher education,Single / not married,House / apartment,-16777,-14034,Accountants,1,Government,,0.332035,0.406047,0.004397,-186,-4751
106248,1,Revolving loans,F,Y,N,1,306249,74358,1582.09,53405.0,Working,Secondary / secondary special,Civil marriage,Co-op apartment,-11792,-1072,Private service staff,3,Construction,,0.586117,0.652883,0.035649,-16155,-1450
106249,0,Revolving loans,M,Y,N,1,51134,141728,4571.87,99267.0,Working,Incomplete higher,Single / not married,House / apartment,-14294,365243,Private service staff,4,Other,,0.817387,,0.006262,-1712,-5509
106250,0,Revolving loans,F,Y,Y,0,281861,73179,2217.55,58578.0,Working,Incomplete higher,Civil marriage,Rented apartment,-12437,-12971,nan,3,Medicine,0.271098,0.710056,,0.034532,-16067,-6840
106251,0,Cash loans,F,N,Y,0,51415,1930846,64361.53,1749431.0,Working,Academic degree,Widow,Office apartment,-11744,-5141,Sales staff,3,Other,,0.438491,,0.034831,-14403,-2058
106252,0,Cash loans,F,Y,N,0,64553,256082,8536.07,207293.0,State servant,Academic degree,Separated,Municipal apartment,-23172,-13304,Cooking staff,2,Government,,0.744109,0.506154,0.029868,-10889,-2724
106253,0,Cash loans,F,N,N,2,60288,189850,5424.29,137659.0,Working,Secondary / secondary special,Widow,Office apartment,-23099,-14587,Private service staff,2,Business Entity Type 2,0.186156,0.241167,,0.071863,-14361,-2506
106254,0,Cash loans,M,N,Y,1,162251,198015,5210.92,187123.0,Working,Academic degree,Widow,Rented apartment,-9576,-1769,Core staff,2,XNA,0.432565,0.306614,,0.036689,-23904,-50
106255,0,Revolving loans,M,Y,N,0,54992,1476726,31419.7,1112326.0,Working,Secondary / secondary special,Single / not married,With parents,-16109,-5876,Accountants,3,Business Entity Type 3,0.170595,0.610067,0.210723,0.006397,-9398,-5695
106256,0,Cash loans,M,Y,N,1,74428,230885,5772.12,183787.0,Working,Secondary / secondary special,Separated,Rented apartment,-15564,-12855,Accountants,3,XNA,,0.157801,,0.061481,-1397,-4286
106257,0,Revolving loans,F,Y,Y,1,92077,102917,2510.17,72977.0,Working,Academic degree,Widow,With parents,-18639,-4187,Managers,2,Medicine,0.364927,0.358599,0.357413,0.02103,-15843,-2660
106258,0,Cash loans,M,N,N,2,93874,830123,14563.56,786205.0,Pensioner,Academic degree,Widow,House / apartment,-15745,-5313,Core staff,1,Self-employed,0.662436,0.340553,0.358074,0.075068,-9638,-4653
106259,0,Cash loans,M,N,N,1,21442,161661,7698.14,139744.0,Pensioner,Higher education,Widow,Rented apartment,-19407,-5971,nan,3,Business Entity Type 2,0.289716,0.437683,0.24805,0.031165,-7417,-5205
106260,0,Revolving loans,F,Y,N,1,119062,254362,4624.76,221096.0,Working,Academic degree,Single / not married,Office apartment,-20880,-14239,nan,4,XNA,,0.519838,,0.072742,-21294,-3793
106261,0,Revolving loans,F,Y,N,1,61896,167864,8393.2,160361.0,Pensioner,Academic degree,Single / not married,With parents,-19198,-836,Private service staff,2,Construction,,0.329414,0.286274,0.007898,-11374,-3208
106262,0,Revolving loans,M,Y,Y,0,516347,604397,25183.21,526639.0,Commercial associate,Incomplete higher,Separated,Office apartment,-11653,-13634,Cleaning staff,1,Government,0.243981,0.361797,,0.072656,-8187,-6587
106263,0,Revolving loans,F,Y,Y,0,135174,58783,1728.91,,State servant,Secondary / secondary special,Single / not married,House / apartment,-14241,365243,Cooking staff,4,Business Entity Type 2,,0.216487,,0.005021,-14016,-5445
106264,0,Revolving loans,F,N,Y,0,519612,309806,22129.0,244761.0,Commercial associate,Higher education,Single / not married,Co-op apartment,-13979,365243,nan,1,XNA,0.417958,0.472912,,0.030868,-14691,-4980
106265,0,Cash loans,M,Y,Y,0,282483,105136,5533.47,81673.0,Working,Academic degree,Civil marriage,With parents,-17166,-9270,Accountants,3,Self-employed,,0.476433,,0.027796,-12753,-4006
106266,0,Revolving loans,F,N,N,0,82647,94216,2855.03,83578.0,Pensioner,Academic degree,Single / not married,Office apartment,-19048,-5182,Cooking staff,4,Business Entity Type 2,0.091653,0.773091,,0.013992,-6437,-3510
106267,0,Cash loans,F,Y,N,2,63154,281005,10035.89,261527.0,Working,Incomplete higher,Civil marriage,House / apartment,-20252,-1866,Medicine staff,2,XNA,0.211858,0.478966,0.258059,0.03252,-14011,-1764
106268,0,Revolving loans,M,N,N,1,321439,88373,1578.09,62813.0,Commercial associate,Higher education,Widow,Office apartment,-24158,-13136,Cooking staff,2,Medicine,0.045788,0.617815,0.375754,0.012337,-17107,-5388
106269,0,Cash loans,M,Y,Y,0,14008,217653,3752.64,209370.0,Pensioner,Incomplete higher,Widow,With parents,-24128,-9000,Cooking staff,3,Medicine,0.327222,0.459634,,0.061798,-18666,-5263
106270,0,Revolving loans,F,N,N,1,140711,183045,3894.57,177332.0,Working,Secondary / secondary special,Widow,Municipal apartment,-18957,-596,Laborers,3,Other,0.023229,0.696251,0.065455,0.000311,-899,-3229
106271,0,Revolving loans,M,N,Y,3,75804,1348794,28697.74,969450.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-16326,-13903,Accountants,3,School,0.105653,0.343783,0.38999,0.009735,-4211,-3591
106272,0,Cash loans,M,N,Y,2,72990,68474,1316.81,51901.0,Working,Lower secondary,Widow,Municipal apartment,-7361,-4057,Private service staff,2,Business Entity Type 2,0.306323,0.357553,0.077898,0.029315,-13793,-4237
106273,0,Cash loans,F,Y,Y,2,49839,378225,22248.53,317484.0,Working,Academic degree,Separated,Office apartment,-25093,-7116,Medicine staff,2,XNA,0.324989,0.366851,0.500466,0.061086,-19154,-580
106274,0,Revolving loans,M,N,Y,1,219650,375778,14453.0,323587.0,Working,Academic degree,Separated,With parents,-14217,-1050,Laborers,1,XNA,0.385853,0.391419,0.336397,0.071617,-24810,-2410
106275,0,Revolving loans,F,N,N,1,59545,207094,5752.61,191963.0,Commercial associate,Academic degree,Married,With parents,-17332,-4507,Accountants,3,Construction,0.214721,0.720705,,0.028342,-4271,-1912
106276,0,Cash loans,F,Y,N,1,54420,732489,43087.59,702316.0,State servant,Incomplete higher,Single / not married,Rented apartment,-23074,-2984,Sales staff,3,Self-employed,,0.275889,,0.063348,-11418,-1779
106277,0,Cash loans,F,Y,Y,0,157019,367548,22971.75,278811.0,Pensioner,Higher education,Single / not married,Office apartment,-24653,-2607,Cooking staff,3,Business Entity Type 2,0.101466,0.501889,0.219434,0.005808,-17103,-5204
106278,0,Revolving loans,F,N,N,0,192713,178081,6595.59,165442.0,State servant,Secondary / secondary special,Married,Rented apartment,-18895,-14730,Cooking staff,3,Construction,0.167454,0.753058,,0.014091,-5635,-5404
106279,0,Cash loans,F,N,N,0,37573,387911,6805.46,,Pensioner,Secondary / secondary special,Widow,Office apartment,-9427,-1468,Private service staff,3,Business Entity Type 3,0.038889,0.518862,,0.044597,-23268,-1153
106280,1,Revolving loans,M,Y,Y,1,83422,584275,14250.61,527377.0,State servant,Higher education,Separated,House / apartment,-12201,-5428,Sales staff,3,XNA,0.196497,0.480266,,0.05188,-15746,-1540
106281,0,Cash loans,F,Y,N,1,73067,380379,7924.56,353729.0,State servant,Lower secondary,Separated,House / apartment,-12942,-12064,Drivers,3,Self-employed,,,,0.012208,-22472,-5214
106282,0,Revolving loans,M,N,Y,0,117150,57035,1541.49,42280.0,Working,Incomplete higher,Civil marriage,Office apartment,-15800,-10637,Accountants,2,Business Entity Type 2,0.157658,0.608035,0.291656,0.030456,-7831,-1284
106283,0,Revolving loans,M,Y,N,1,168396,148971,3103.56,115233.0,Pensioner,Lower secondary,Widow,With parents,-17072,-9875,Core staff,4,XNA,0.099564,0.611319,0.338032,0.05703,-4904,-1185
106284,1,Revolving loans,M,Y,N,0,158096,167390,5399.68,139637.0,State servant,Academic degree,Single / not married,House / apartment,-16594,-10494,Cooking staff,3,XNA,0.032857,0.278316,,0.003283,-17187,-5529
106285,0,Revolving loans,M,Y,Y,1,466759,188850,4292.05,157689.0,Working,Academic degree,Married,Office apartment,-13410,-6878,Drivers,2,Trade: type 7,,0.53298,0.266402,0.049223,-11183,-5007
106286,0,Revolving loans,F,Y,N,2,48212,49536,1032.0,48030.0,Commercial associate,Lower secondary,Separated,Office apartment,-15534,365243,nan,3,Other,,0.734125,0.264973,0.018693,-17275,-6124
106287,0,Cash loans,M,N,Y,0,107223,91724,2479.03,76182.0,State servant,Lower secondary,Widow,Co-op apartment,-22901,-11065,Laborers,4,Business Entity Type 3,0.182554,0.401305,,0.063577,-7156,-5778
106288,0,Revolving loans,F,N,Y,1,249760,690723,53132.54,653327.0,Working,Lower secondary,Married,With parents,-11947,-9416,Cooking staff,1,Government,,0.651868,,0.060213,-3449,-626
106289,0,Cash loans,F,Y,Y,0,290801,599805,20682.93,531032.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-21048,-10583,Core staff,2,School,0.516814,,,0.022417,-3413,-3651
106290,0,Revolving loans,F,N,Y,2,85538,297610,16533.89,285101.0,Working,Lower secondary,Civil marriage,Rented apartment,-13167,-13790,Core staff,1,Business Entity Type 3,0.097154,0.636091,0.145128,0.061728,-21835,-5476
106291,1,Cash loans,M,Y,Y,0,86595,595875,15680.92,,State servant,Incomplete higher,Single / not married,Office apartment,-17078,-9538,Accountants,4,Business Entity Type 3,0.138346,,0.212277,0.029448,-4236,-1771
106292,0,Cash loans,M,Y,Y,3,106204,56199,1040.72,49701.0,Pensioner,Secondary / secondary special,Civil marriage,Co-op apartment,-8023,-14362,Drivers,2,Business Entity Type 3,0.255487,0.44122,0.301772,0.033501,-6906,-2224
106293,1,Cash loans,F,Y,Y,0,11396,538062,13796.46,522949.0,State servant,Secondary / secondary special,Widow,Office apartment,-16553,-13,Drivers,3,Other,0.050351,0.254139,,0.018483,-18223,-4248
106294,0,Cash loans,F,Y,Y,0,254423,271353,6957.77,211780.0,State servant,Incomplete higher,Married,With parents,-20225,-12947,Drivers,3,Trade: type 7,0.202337,0.654431,0.198759,0.007396,-1234,-5634
106295,0,Cash loans,F,Y,N,1,68134,173221,3535.12,133772.0,Commercial associate,Academic degree,Single / not married,House / apartment,-18424,-5219,Laborers,4,Medicine,0.030469,0.333743,,0.076035,-8408,-5131
